tijdstip,weg,titel,richting,traject,oorzaak,vertraging_min,lengte_m,lat,lon,start_tijd,file_id
2026-07-16 08:40,A12,Langzaam rijdend verkeer,Arnhem - Duitse grens,Tussen Zevenaar (29) en knooppunt Oud-Dijk.,,5.0,2500,51.922928,6.12234,2026-07-16 08:36,10005357476
2026-07-16 08:40,A15,Stilstaand verkeer op parallelrijbaan,Ridderkerk - Europoort,Op de parallelbaan. Tussen Rotterdam-IJsselmonde (20) en Rotterdam-Charlois (19).,,14.0,3800,51.86311,4.483784,2026-07-16 07:11,10005357192
2026-07-16 08:40,A15,Langzaam rijdend verkeer,Ridderkerk - Europoort,Tussen Rotterdam-IJsselmonde (20) en Rotterdam-Charlois (19).,,9.0,4000,51.86358,4.486897,2026-07-16 07:44,10005357290
2026-07-16 08:40,A15,Stilstaand verkeer,Nijmegen - Gorinchem,Tussen knooppunt Deil en Arkel (28).,Eerder ongeval,29.0,8400,51.839653,5.070337,2026-07-16 07:52,10005357325
2026-07-16 08:40,A15,Langzaam rijdend verkeer op parallelrijbaan,Ridderkerk - Europoort,Op de parallelbaan. Tussen knooppunt Vaanplein en Rotterdam-Charlois (19).,,6.0,2500,51.868866,4.438582,2026-07-16 08:24,10005357445
2026-07-16 08:40,A15,Stilstaand verkeer,Gorinchem - Nijmegen,Op de verbindingsweg van de A15 vanuit Gorinchem naar de A2 richting 's-Hertogenbosch.,,6.0,800,51.851105,5.2332377,2026-07-16 08:33,10005357474
2026-07-16 08:40,A15,Langzaam rijdend verkeer,Ridderkerk - Europoort,Op de verbindingsweg van de A15 vanuit Ridderkerk naar de A4 richting Vlaardingen.,,4.0,900,51.876118,4.387863,2026-07-16 08:33,10005357473
2026-07-16 08:40,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen Rotterdam-Feijenoord (24) en de Rottemerentunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,31.0,6900,51.96116,4.520613,2026-07-16 06:10,10005357098
2026-07-16 08:40,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen knooppunt Ridderkerk-Zuid en knooppunt Ridderkerk-Noord.,,6.0,2800,51.87527,4.570491,2026-07-16 08:19,10005357428
2026-07-16 08:40,A16,Langzaam rijdend verkeer op parallelrijbaan,Breda - Rotterdam,Op de parallelbaan. Tussen knooppunt Ridderkerk-Noord en de Van Brienenoordbrug.,,7.0,3400,51.90354,4.543277,2026-07-16 08:32,10005357462
2026-07-16 08:40,A20,Stilstaand verkeer,Gouda - Hoek van Holland,Tussen Nieuwerkerk aan den IJssel (17) en knooppunt Terbregseplein.,Wegwerkzaamheden,26.0,5800,51.95254,4.541608,2026-07-16 07:15,10005357204
2026-07-16 08:40,A27,Stilstaand verkeer,Breda - Gorinchem,Tussen Werkendam (23) en Industriegebied Avelingen (24).,Wegwerkzaamheden,8.0,3300,51.83298,4.94462,2026-07-16 05:54,10005357091
2026-07-16 08:40,A28,Stilstaand verkeer,Amersfoort - Utrecht,Op de verbindingsweg van de A28 vanuit Amersfoort naar de A27 richting Breda.,,5.0,700,52.078636,5.1592064,2026-07-16 07:56,10005357353
2026-07-16 08:40,A28,Stilstaand verkeer op parallelrijbaan,Amersfoort - Utrecht,Op de parallelbaan. Tussen Den Dolder (3) en knooppunt Rijnsweerd.,,8.0,2200,52.09164,5.161372,2026-07-16 08:33,10005357467
2026-07-16 08:40,A28,Stilstaand verkeer,Amersfoort - Utrecht,Tussen Den Dolder (3) en knooppunt Rijnsweerd.,,9.0,2600,52.09288,5.173952,2026-07-16 08:36,10005357478
2026-07-16 08:40,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,8.0,4200,51.802467,5.673311,2026-07-16 08:29,10005357459
2026-07-16 08:40,A73,Stilstaand verkeer,Maasbracht - Nijmegen,Tussen Beesel (18) en knooppunt Tiglia.,,17.0,4500,51.31973,6.137642,2026-07-16 07:02,10005357179
2026-07-16 08:40,N11,Langzaam rijdend verkeer,Bodegraven - Leiden,Tussen Hazerswoude (7) en A4: Zoeterwoude-Rijndijk.,,10.0,4300,52.140472,4.506819,2026-07-16 07:44,10005357294
2026-07-16 08:40,N11,Stilstaand verkeer,Bodegraven - Leiden,Tussen Alphen a/d Rijn-Oost (10) en Alphen a/d Rijn-West (8).,,12.0,3100,52.12352,4.625436,2026-07-16 08:17,10005357425
2026-07-16 08:40,N57,Langzaam rijdend verkeer,Voorne-Putten - Rotterdam,Tussen Rockanje en A15: Brielle.,,11.0,6400,51.90292,4.212707,2026-07-16 08:19,10005357433
2026-07-16 11:04,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen De Lutte (34) en Duitsland.,,11.0,2100,52.31377,7.043839,2026-07-16 10:44,10005357719
2026-07-16 11:04,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,,13.0,2400,53.18038,7.227433,2026-07-16 10:54,10005357732
2026-07-16 11:04,A10,Stilstaand verkeer,Knooppunt De Nieuwe Meer - Knooppunt Coenplein,Tussen knooppunt Westrandweg en de Coentunnel.,Bergingswerkzaamheden,7.0,2700,52.417572,4.867931,2026-07-16 10:08,10005357672
2026-07-16 11:04,A12,Stilstaand verkeer,Arnhem - Duitse grens,Tussen Westervoort (27) en Zevenaar (29).,Eerder ongeval,13.0,3100,51.951214,6.056205,2026-07-16 10:05,10005357665
2026-07-16 11:04,A12,Stilstaand verkeer,Arnhem - Utrecht,Tussen Maarsbergen (22) en Driebergen (20).,Bergingswerkzaamheden,16.0,4100,52.065216,5.29191,2026-07-16 10:24,10005357691
2026-07-16 11:04,A16,Stilstaand verkeer,Rotterdam - Breda,Tussen knooppunt Ridderkerk-Zuid en Zwijndrecht (22).,,12.0,1800,51.826244,4.624782,2026-07-16 10:51,10005357726
2026-07-16 13:08,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen Oldenzaal-Zuid (33) en Duitsland.,,14.0,3400,52.31377,7.043839,2026-07-16 10:44,10005357719
2026-07-16 13:08,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen Waardenburg (16) en Kerkdriel (19).,,7.0,2500,51.77677,5.258647,2026-07-16 13:04,10005357904
2026-07-16 13:08,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,,19.0,3000,53.18038,7.227433,2026-07-16 10:54,10005357732
2026-07-16 13:08,A15,Langzaam rijdend verkeer,Ridderkerk - Nijmegen,Tussen knooppunt Gorinchem en de brug over het Merwedekanaal.,,5.0,2100,51.846546,4.969693,2026-07-16 12:55,10005357888
2026-07-16 13:08,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Rotterdam-Kralingen (26) en de Rottemerentunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,8.0,3200,51.961445,4.52005,2026-07-16 11:27,10005357769
2026-07-16 13:08,A16,Langzaam rijdend verkeer op parallelrijbaan,Rotterdam - Breda,Op de parallelbaan. Tussen Capelle a/d IJssel (25) en Rotterdam-Feijenoord (24).,,7.0,3200,51.893684,4.558517,2026-07-16 12:58,10005357895
2026-07-16 13:08,A16,Langzaam rijdend verkeer,Rotterdam - Breda,Tussen Rotterdam-Kralingen (26) en knooppunt Ridderkerk-Noord.,,5.0,3700,51.89234,4.56016,2026-07-16 13:05,10005357905
2026-07-16 13:08,A20,Stilstaand verkeer,Hoek van Holland - Gouda,Tussen Prins Alexander (16) en Moordrecht (18).,,12.0,3900,51.98387,4.625698,2026-07-16 11:56,10005357809
2026-07-16 13:08,A20,Langzaam rijdend verkeer,Gouda - Hoek van Holland,Tussen Nieuwerkerk aan den IJssel (17) en knooppunt Terbregseplein.,,4.0,2400,51.95396,4.552056,2026-07-16 12:33,10005357855
2026-07-16 13:08,A50,Stilstaand verkeer,Arnhem - Apeldoorn,Tussen knooppunt Waterberg en Hoenderloo (22).,Ongeval(len),60.0,5900,52.077568,5.946346,2026-07-16 12:39,10005357866
2026-07-16 13:08,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,6.0,3200,51.801094,5.671626,2026-07-16 13:03,10005357903
2026-07-16 13:08,A58,Stilstaand verkeer,Vlissingen - Bergen op Zoom,Tussen Yerseke (33) en Rilland (31).,,9.0,2700,51.41952,4.108047,2026-07-16 12:55,10005357891
2026-07-16 13:08,N11,Stilstaand verkeer,Bodegraven - Leiden,Tussen Alphen a/d Rijn-Centrum (9) en Hazerswoude (7).,,10.0,2500,52.123417,4.592739,2026-07-16 12:44,10005357873
2026-07-16 14:47,A1,Langzaam rijdend verkeer,Amsterdam - Amersfoort,Tussen Naarden-Vesting (6) en Hotel/Restaurant De Witte Bergen (9a).,Wegwerkzaamheden,15.0,6200,52.246433,5.215706,2026-07-16 13:26,10005357949
2026-07-16 14:47,A2,Stilstaand verkeer,Maastricht - Eindhoven,Tussen Sint Joost (44) en Kelpen-Oler (40).,Defecte vrachtwagen,20.0,6400,51.19228,5.83671,2026-07-16 14:22,10005358063
2026-07-16 14:47,A2,Stilstaand verkeer,Eindhoven - Maastricht,Tussen Grathem (41) en de Brug Wessem.,,8.0,3000,51.162136,5.887762,2026-07-16 14:24,10005358069
2026-07-16 14:47,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen Geldermalsen (15) en knooppunt Deil.,Extra verkeersdrukte door wegwerkzaamheden elders,13.0,3300,51.851555,5.233094,2026-07-16 14:24,10005358068
2026-07-16 14:47,A2,Langzaam rijdend verkeer,Utrecht - 's-Hertogenbosch,Tussen Nieuwegein-Zuid (10) en Everdingen (12).,,7.0,3700,51.969975,5.108945,2026-07-16 14:41,10005358124
2026-07-16 14:47,A4,Langzaam rijdend verkeer,Rotterdam - Den Haag,Tussen Den Haag-Zuid (12) en Den Haag-Ypenburg (9).,,8.0,4700,52.04239,4.346975,2026-07-16 14:40,10005358120
2026-07-16 14:47,A4,Langzaam rijdend verkeer,Amsterdam - Rotterdam,Tussen Leidschendam (8) en Rijswijk-Plaspoelpolder (10).,,8.0,5000,52.037468,4.337947,2026-07-16 14:43,10005358130
2026-07-16 14:47,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,Door grenscontrole,26.0,2800,53.18038,7.227433,2026-07-16 10:54,10005357732
2026-07-16 14:47,A7,Langzaam rijdend verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,5.0,2300,53.073807,5.335642,2026-07-16 14:44,10005358131
2026-07-16 14:47,A8,Stilstaand verkeer,Zaandam - Amsterdam,Tussen Zaanstad-Assendelft (4) en Zaanstad-Koog (2).,,13.0,1900,52.464832,4.80388,2026-07-16 14:40,10005358121
2026-07-16 14:47,A9,Langzaam rijdend verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,6.0,2900,52.42479,4.685531,2026-07-16 14:06,10005358033
2026-07-16 14:47,A12,Langzaam rijdend verkeer,Arnhem - Duitse grens,Tussen knooppunt Velperbroek en Zevenaar (29).,,14.0,6200,51.94783,6.066908,2026-07-16 14:34,10005358098
2026-07-16 14:47,A15,Langzaam rijdend verkeer,Nijmegen - Gorinchem,Tussen knooppunt Deil en Leerdam (29).,Extra verkeersdrukte door wegwerkzaamheden elders,5.0,2700,51.848022,5.123968,2026-07-16 13:59,10005358021
2026-07-16 14:47,A15,Stilstaand verkeer,Ridderkerk - Gorinchem,Tussen Sliedrecht-West (24) en Sliedrecht-Oost (25).,,7.0,2400,51.82355,4.802507,2026-07-16 14:18,10005358054
2026-07-16 14:47,A15,Langzaam rijdend verkeer,Ridderkerk - Europoort,Tussen knooppunt Vaanplein en Rotterdam-Charlois (19).,,5.0,3000,51.872196,4.421502,2026-07-16 14:40,10005358117
2026-07-16 14:47,A15,Langzaam rijdend verkeer,Ridderkerk - Nijmegen,Tussen Hardinxveld-Giessendam (26) en de brug over het Merwedekanaal.,,6.0,2700,51.84653,4.96897,2026-07-16 14:42,10005358127
2026-07-16 14:47,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen Rotterdam-Kralingen (26) en de Rottemerentunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,11.0,3900,51.96201,4.518935,2026-07-16 11:27,10005357769
2026-07-16 14:47,A16,Stilstaand verkeer op parallelrijbaan,Rotterdam - Breda,Op de parallelbaan. Tussen Rotterdam-Kralingen (26) en Rotterdam-Feijenoord (24).,,13.0,4000,51.893684,4.558517,2026-07-16 14:19,10005358057
2026-07-16 14:47,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen knooppunt Klaverpolder en Dordrecht (20).,,18.0,3900,51.75858,4.645234,2026-07-16 14:28,10005358081
2026-07-16 14:47,A16,Langzaam rijdend verkeer,Rotterdam - Breda,Tussen Capelle a/d IJssel (25) en Rotterdam-Feijenoord (24).,,4.0,3100,51.894386,4.557439,2026-07-16 14:41,10005358123
2026-07-16 14:47,A20,Langzaam rijdend verkeer,Gouda - Hoek van Holland,Tussen Nieuwerkerk aan den IJssel (17) en knooppunt Terbregseplein.,Wegwerkzaamheden,5.0,2700,51.954147,4.55344,2026-07-16 14:00,10005358022
2026-07-16 14:47,A20,Langzaam rijdend verkeer,Hoek van Holland - Gouda,Tussen Prins Alexander (16) en Moordrecht (18).,,6.0,3200,51.984814,4.627198,2026-07-16 14:40,10005358119
2026-07-16 14:47,A27,Stilstaand verkeer,Breda - Gorinchem,Tussen Werkendam (23) en knooppunt Gorinchem.,Wegwerkzaamheden,12.0,3900,51.84025,4.947961,2026-07-16 14:07,10005358036
2026-07-16 14:47,A27,Langzaam rijdend verkeer,Utrecht - Gorinchem,Tussen Nieuwegein (28) en Hagestein (27).,Wegwerkzaamheden,6.0,2700,51.991245,5.110952,2026-07-16 14:11,10005358044
2026-07-16 14:47,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,6.0,3300,51.800404,5.670778,2026-07-16 14:39,10005358114
2026-07-16 14:47,A73,Stilstaand verkeer,Maasbracht - Nijmegen,Tussen Beesel (18) en Belfeld (17).,,7.0,2300,51.308517,6.12668,2026-07-16 14:08,10005358041
2026-07-16 14:47,N57,Langzaam rijdend verkeer,Stellendam - Ouddorp,Tussen Stellendam-Noord en Ouddorp.,,3.0,2400,51.815777,3.980431,2026-07-16 14:34,10005358100
2026-07-16 14:47,N57,Langzaam rijdend verkeer,Rotterdam - Voorne-Putten,Tussen Brielle/Zwartewaal en Hellevoetsluis/Oudenhoorn.,,5.0,2400,51.861423,4.156718,2026-07-16 14:41,10005358126
2026-07-16 16:48,A1,Stilstaand verkeer,Hengelo - Osnabrück,Tussen Oldenzaal-Zuid (33) en Duitsland.,Door grenscontrole,12.0,3300,52.31377,7.043839,2026-07-16 15:01,10005358180
2026-07-16 16:48,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Tussen knooppunt Oudenrijn en Everdingen (12).,Wegwerkzaamheden op aansluitende weg,29.0,10700,51.96923,5.109711,2026-07-16 15:15,10005358229
2026-07-16 16:48,A2,Stilstaand verkeer,Utrecht - 's-Hertogenbosch,Op de verbindingsweg van de A2 vanuit Amsterdam naar de A12 richting Arnhem.,,5.0,800,52.061695,5.0867257,2026-07-16 15:20,10005358269
2026-07-16 16:48,A2,Stilstaand verkeer,'s-Hertogenbosch - Utrecht,Tussen Rosmalen-West (20) en de Maasbrug.,,13.0,2400,51.734356,5.309463,2026-07-16 16:11,10005358492
2026-07-16 16:48,A2,Stilstaand verkeer,Maastricht - 's-Hertogenbosch,Tussen knooppunt Batadorp en Best (28).,,15.0,5200,51.504463,5.415694,2026-07-16 16:24,10005358567
2026-07-16 16:48,A2,Stilstaand verkeer op parallelrijbaan,'s-Hertogenbosch - Utrecht,Op de parallelbaan. Tussen Rosmalen-West (20) en de Maasbrug.,,15.0,2000,51.731255,5.313449,2026-07-16 16:37,10005358638
2026-07-16 16:48,A2,Stilstaand verkeer,'s-Hertogenbosch - Utrecht,Op de verbindingsweg van de A2 vanuit 's-Hertogenbosch naar de A12 richting Den Haag.,,3.0,700,52.06929,5.054532,2026-07-16 16:37,10005358651
2026-07-16 16:48,A2,Langzaam rijdend verkeer,'s-Hertogenbosch - Utrecht,Tussen Kerkdriel (19) en de Martinus Nijhoffbrug.,,10.0,4600,51.795525,5.258398,2026-07-16 16:38,10005358645
2026-07-16 16:48,A4,Langzaam rijdend verkeer,Den Haag - Rotterdam,Tussen Schiedam-Noord (10) en knooppunt Benelux.,,8.0,4000,51.88484,4.380697,2026-07-16 15:20,10005358261
2026-07-16 16:48,A4,Langzaam rijdend verkeer,Amsterdam - Rotterdam,Tussen knooppunt Hofvliet en knooppunt Ypenburg.,,18.0,8200,52.056507,4.368877,2026-07-16 15:37,10005358349
2026-07-16 16:48,A4,Langzaam rijdend verkeer op parallelrijbaan,Amsterdam - Rotterdam,Op de parallelbaan. Tussen knooppunt Prins Clausplein en knooppunt Ypenburg.,,5.0,2400,52.042286,4.345842,2026-07-16 16:26,10005358579
2026-07-16 16:48,A4,Langzaam rijdend verkeer,Rotterdam - Den Haag,Tussen knooppunt Benelux en de Beneluxtunnel.,,5.0,3000,51.90057,4.371191,2026-07-16 16:27,10005358587
2026-07-16 16:48,A4,Langzaam rijdend verkeer,Den Haag - Rotterdam,Tussen Den Haag-Zuid (12) en Slinksloot.,,7.0,4200,51.965164,4.343887,2026-07-16 16:39,10005358655
2026-07-16 16:48,A4,Langzaam rijdend verkeer,Amsterdam - Den Haag,Tussen Hoogmade (6) en Zoeterwoude-Dorp (7).,,5.0,3000,52.124115,4.479464,2026-07-16 16:43,10005358676
2026-07-16 16:48,A4,Stilstaand verkeer,Den Haag - Rotterdam,Tussen knooppunt Ypenburg en Rijswijk (11).,,6.0,2400,52.034027,4.332566,2026-07-16 16:45,10005358688
2026-07-16 16:48,A5,Stilstaand verkeer,Hoofddorp - Amsterdam,Tussen Amsterdam-Westpoort (3) en knooppunt Westrandweg.,,12.0,3400,52.402786,4.85201,2026-07-16 16:10,10005358488
2026-07-16 16:48,A7,Stilstaand verkeer,Westerbroek - Bremen,Tussen Oudeschans (48) en Duitsland.,,12.0,1500,53.18038,7.227433,2026-07-16 16:43,10005358678
2026-07-16 16:48,A7,Langzaam rijdend verkeer,Knooppunt Zurich - Hoorn,Tussen Breezanddijk en Den Helder (14).,,4.0,2500,52.93355,5.039739,2026-07-16 16:46,10005358691
2026-07-16 16:48,A7,Stilstaand verkeer,Den Oever - Knooppunt Zurich,Tussen Breezanddijk en de brug over de Lorentzsluis.,,10.0,2200,53.07235,5.32448,2026-07-16 16:46,10005358692
2026-07-16 16:48,A8,Langzaam rijdend verkeer,Amsterdam - Zaandam,Tussen knooppunt Coenplein en knooppunt Zaandam.,,5.0,3000,52.441788,4.857137,2026-07-16 16:42,10005358672
2026-07-16 16:48,A9,Stilstaand verkeer,Amstelveen - Alkmaar,Tussen knooppunt Rottepolderplein en knooppunt Velsen.,Wegwerkzaamheden,36.0,5400,52.427795,4.681311,2026-07-16 14:06,10005358033
2026-07-16 16:48,A10,Langzaam rijdend verkeer,Knooppunt De Nieuwe Meer - Knooppunt Watergraafsmeer,Tussen Amsterdam-Hemhavens (1) en knooppunt Coenplein.,,4.0,2400,52.420437,4.871376,2026-07-16 16:46,10005358683
2026-07-16 16:48,A12,Langzaam rijdend verkeer,Utrecht - Den Haag,Tussen Zoetermeer (7) en Nootdorp (5).,,6.0,3300,52.049736,4.45374,2026-07-16 15:43,10005358373
2026-07-16 16:48,A12,Stilstaand verkeer,Duitse grens - Arnhem,Tussen Beek (30) en Zevenaar (29).,,22.0,3100,51.922813,6.122851,2026-07-16 15:57,10005358429
2026-07-16 16:48,A12,Stilstaand verkeer,Utrecht - Den Haag,Tussen Harmelen (14a) en Woerden (14).,,7.0,2200,52.080643,4.957982,2026-07-16 16:44,10005358679
2026-07-16 16:48,A12,Stilstaand verkeer,Utrecht - Den Haag,Tussen Kanaleneiland (17) en knooppunt Oudenrijn.,,10.0,2300,52.06396,5.076972,2026-07-16 16:45,10005358684
2026-07-16 16:48,A13,Langzaam rijdend verkeer,Rijswijk - Rotterdam,Tussen knooppunt Zestienhoven en knooppunt Kleinpolderplein.,,6.0,2900,51.93332,4.436175,2026-07-16 15:48,10005358392
2026-07-16 16:48,A15,Langzaam rijdend verkeer,Ridderkerk - Europoort,Tussen knooppunt Vaanplein en knooppunt Benelux.,Extra verkeersdrukte door wegwerkzaamheden elders,16.0,8800,51.87328,4.413141,2026-07-16 15:37,10005358344
2026-07-16 16:48,A15,Stilstaand verkeer op parallelrijbaan,Ridderkerk - Europoort,Op de parallelbaan. Tussen Rotterdam-IJsselmonde (20) en Rotterdam-Charlois (19).,Extra verkeersdrukte door wegwerkzaamheden elders,14.0,4700,51.86311,4.483784,2026-07-16 16:08,10005358477
2026-07-16 16:48,A15,Langzaam rijdend verkeer,Ridderkerk - Nijmegen,Tussen Hardinxveld-Giessendam (26) en de brug over het Merwedekanaal.,,12.0,4800,51.846592,4.971818,2026-07-16 16:17,10005358526
2026-07-16 16:48,A15,Stilstaand verkeer,Ridderkerk - Europoort,Op de verbindingsweg van de A15 vanuit Ridderkerk naar de A4 richting Vlaardingen.,,6.0,900,51.876118,4.387863,2026-07-16 16:29,10005358604
2026-07-16 16:48,A15,Langzaam rijdend verkeer,Ridderkerk - Gorinchem,Tussen Alblasserdam (22) en Papendrecht (23).,,3.0,2200,51.840977,4.7045,2026-07-16 16:45,10005358685
2026-07-16 16:48,A16,Stilstaand verkeer,Breda - Rotterdam,Tussen knooppunt Ridderkerk-Zuid en de Rottemerentunnel.,Extra verkeersdrukte door wegwerkzaamheden elders,67.0,13600,51.96201,4.518935,2026-07-16 11:27,10005357769
2026-07-16 16:48,A16,Stilstaand verkeer op parallelrijbaan,Rotterdam - Breda,Op de parallelbaan. Tussen Rotterdam-Kralingen (26) en Rotterdam-Feijenoord (24).,,17.0,3800,51.893684,4.558517,2026-07-16 14:19,10005358057
2026-07-16 16:48,A16,Langzaam rijdend verkeer,Rotterdam - Breda,Tussen Berkel en Rodenrijs (29) en knooppunt Ridderkerk-Noord.,,20.0,9600,51.887367,4.562887,2026-07-16 16:34,10005358622
2026-07-16 16:48,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Berkel en Rodenrijs (29) en knooppunt Zestienhoven.,,6.0,2600,51.9553,4.41176,2026-07-16 16:43,10005358673
2026-07-16 16:48,A16,Stilstaand verkeer,Rotterdam - Breda,Tussen Berkel en Rodenrijs (29) en de Rottemerentunnel.,,8.0,2100,51.97113,4.49965,2026-07-16 16:43,10005358674
2026-07-16 16:48,A16,Langzaam rijdend verkeer,Breda - Rotterdam,Tussen Zevenbergschen Hoek (18) en de Moerdijkbrug.,,5.0,3000,51.70709,4.644009,2026-07-16 16:44,10005358680
2026-07-16 16:48,A16,Stilstaand verkeer op parallelrijbaan,Breda - Rotterdam,Op de parallelbaan. Tussen Rotterdam-Feijenoord (24) en Rotterdam-Prins Alexander (27).,,8.0,3000,51.933582,4.537196,2026-07-16 16:45,10005358686
2026-07-16 16:48,A17,Stilstaand verkeer,Roosendaal - Dordrecht,Tussen Moerdijk-Havens (26) en knooppunt Klaverpolder.,,14.0,3500,51.706257,4.644825,2026-07-16 15:44,10005358379
2026-07-16 16:48,A20,Stilstaand verkeer,Gouda - Hoek van Holland,Tussen Nieuwerkerk aan den IJssel (17) en knooppunt Terbregseplein.,Wegwerkzaamheden,12.0,3400,51.952446,4.540873,2026-07-16 14:00,10005358022
2026-07-16 16:48,A20,Langzaam rijdend verkeer,Hoek van Holland - Gouda,Tussen Prins Alexander (16) en Moordrecht (18).,,7.0,2900,51.98387,4.625698,2026-07-16 14:40,10005358119
2026-07-16 16:48,A27,Stilstaand verkeer,Breda - Gorinchem,Tussen Nieuwendijk (22) en knooppunt Gorinchem.,Wegwerkzaamheden,26.0,4900,51.84025,4.947961,2026-07-16 14:07,10005358036
2026-07-16 16:48,A28,Stilstaand verkeer,Amersfoort - Utrecht,Op de verbindingsweg van de A28 vanuit Amersfoort naar de A27 richting Breda.,,8.0,1900,52.078636,5.1592064,2026-07-16 16:15,10005358527
2026-07-16 16:48,A50,Langzaam rijdend verkeer,Arnhem - Oss,Tussen knooppunt Ewijk en de Maasbrug.,,16.0,7000,51.803905,5.674853,2026-07-16 16:19,10005358536
2026-07-16 16:48,A50,Langzaam rijdend verkeer,Eindhoven - Oss,Tussen Eerde (10) en Veghel-Noord (12).,,8.0,5000,51.632744,5.534142,2026-07-16 16:36,10005358633
2026-07-16 16:48,A58,Langzaam rijdend verkeer,Eindhoven - Tilburg,Tussen Best (7) en Moergestel (9).,Eerder ongeval,7.0,3300,51.49785,5.300407,2026-07-16 15:57,10005358432
2026-07-16 16:48,A58,Stilstaand verkeer,Tilburg - Eindhoven,Tussen Oirschot (8) en knooppunt Batadorp.,,14.0,5300,51.480984,5.402094,2026-07-16 16:37,10005358643
2026-07-16 16:48,A58,Stilstaand verkeer,Eindhoven - Tilburg,Tussen Batadorp/Randweg N2 en Oirschot (8).,,21.0,2700,51.490295,5.368476,2026-07-16 16:45,10005358690
